1775648386870440,1,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775648397010390,2,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775648408150326,3,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775649077580303,1,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775649088280305,2,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775652676831214,1,0,ANON_5G_CON_IMSI_A0_0211b7c0cef37a41ce1ad24b9c0c0297d6c8205b8c9c83ac4a17c98b5840208dee89d5da0fb457b451b47cbf7817
1775652686971393,2,0,ANON_5G_CON_IMSI_A0_0211b7c0cef37a41ce1ad24b9c0c0297d6c8205b8c9c83ac4a17c98b5840208dee89d5da0fb457b451b47cbf7817
1775652697111227,3,0,ANON_5G_CON_IMSI_A0_0211b7c0cef37a41ce1ad24b9c0c0297d6c8205b8c9c83ac4a17c98b5840208dee89d5da0fb457b451b47cbf7817
1775652707256306,4,0,ANON_5G_CON_IMSI_A0_0211b7c0cef37a41ce1ad24b9c0c0297d6c8205b8c9c83ac4a17c98b5840208dee89d5da0fb457b451b47cbf7817
1775656612742436,1,0,ANON_5G_CON_IMSI_A0_03a6392258ec4058319f8ebef279b9de1fb45b44f7db5bc372e31ff26fbf4929e3ee1e14c1690bf5383282549fbd
1775656623672572,2,0,ANON_5G_CON_IMSI_A0_03a6392258ec4058319f8ebef279b9de1fb45b44f7db5bc372e31ff26fbf4929e3ee1e14c1690bf5383282549fbd
1775656633932418,3,0,ANON_5G_CON_IMSI_A0_03a6392258ec4058319f8ebef279b9de1fb45b44f7db5bc372e31ff26fbf4929e3ee1e14c1690bf5383282549fbd
1775659900849080,1,0,ANON_5G_CON_IMSI_A0_024b664f8645de846b35f81102c07c842217e67cc86a10036ec196fe1f3fe791dacef644191fec35bc350e0baa94
1775659905969166,2,0,ANON_5G_CON_IMSI_A0_024b664f8645de846b35f81102c07c842217e67cc86a10036ec196fe1f3fe791dacef644191fec35bc350e0baa94
1775659909129060,3,0,ANON_5G_CON_IMSI_A0_024b664f8645de846b35f81102c07c842217e67cc86a10036ec196fe1f3fe791dacef644191fec35bc350e0baa94
1775659909814136,4,0,ANON_5G_CON_IMSI_A0_024b664f8645de846b35f81102c07c842217e67cc86a10036ec196fe1f3fe791dacef644191fec35bc350e0baa94
1775659912274180,5,0,ANON_5G_CON_IMSI_A0_024b664f8645de846b35f81102c07c842217e67cc86a10036ec196fe1f3fe791dacef644191fec35bc350e0baa94
1775727390713721,1,0,ANON_5G_CON_IMSI_B0_6f4a591e2952df9fc202a0d9b8b09b04ee6586352906b8c3e8c2e38f81ce1e645606e14ddcd4eda021300dc112
1775727392813866,2,0,ANON_5G_CON_IMSI_B0_6f4a591e2952df9fc202a0d9b8b09b04ee6586352906b8c3e8c2e38f81ce1e645606e14ddcd4eda021300dc112
1775727394913836,3,0,ANON_5G_CON_IMSI_B0_6f4a591e2952df9fc202a0d9b8b09b04ee6586352906b8c3e8c2e38f81ce1e645606e14ddcd4eda021300dc112
1775727397018713,4,0,ANON_5G_CON_IMSI_B0_6f4a591e2952df9fc202a0d9b8b09b04ee6586352906b8c3e8c2e38f81ce1e645606e14ddcd4eda021300dc112
1775727399178816,5,0,ANON_5G_CON_IMSI_B0_6f4a591e2952df9fc202a0d9b8b09b04ee6586352906b8c3e8c2e38f81ce1e645606e14ddcd4eda021300dc112
1775738417145992,1,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775738428185990,2,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775738438285948,3,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775738451291122,4,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775738462521046,5,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1775744725211448,1,0,ANON_5G_CON_IMSI_B0_a82d126052579dee05e960a694645a980ed60f0eb6235778a75b7841a4b59e20516cc1f2a8946c134416022947
1775744727311334,2,0,ANON_5G_CON_IMSI_B0_a82d126052579dee05e960a694645a980ed60f0eb6235778a75b7841a4b59e20516cc1f2a8946c134416022947
1775744729431321,3,0,ANON_5G_CON_IMSI_B0_a82d126052579dee05e960a694645a980ed60f0eb6235778a75b7841a4b59e20516cc1f2a8946c134416022947
1775744731596389,4,0,ANON_5G_CON_IMSI_B0_a82d126052579dee05e960a694645a980ed60f0eb6235778a75b7841a4b59e20516cc1f2a8946c134416022947
1775744733696322,5,0,ANON_5G_CON_IMSI_B0_a82d126052579dee05e960a694645a980ed60f0eb6235778a75b7841a4b59e20516cc1f2a8946c134416022947
