1776159925719508,2,ANON_IMSI_A1
1776159951021465,3,ANON_IMSI_A1
1776160252953509,2,ANON_IMSI_A1
1776160278067498,3,ANON_IMSI_A1
1776160598548075,2,ANON_IMSI_A1
1776160909235769,2,ANON_IMSI_A1
1776160934579273,4,ANON_IMSI_A1
1776161261763062,6,ANON_IMSI_A1
1776161583348406,2,ANON_IMSI_A1
1776161608536158,6,ANON_IMSI_A1
1776161678097706,11,ANON_IMSI_B2
1776161900277969,2,ANON_IMSI_A1
1776161925601880,4,ANON_IMSI_A1
1776162006322285,10,ANON_IMSI_B1
1776162222682879,2,ANON_IMSI_A1
1776162247906732,4,ANON_IMSI_A1
1776162316461464,9,ANON_IMSI_B2
1776162554558548,2,ANON_IMSI_A1
1776162579622511,4,ANON_IMSI_A1
1776162625669793,3,ANON_IMSI_B1
1776162650673698,5,ANON_IMSI_B1
1776162914140974,3,ANON_IMSI_A1
1776162951714251,5,ANON_IMSI_B1
1776162976906583,12,ANON_IMSI_B1
1776162989160759,16,ANON_IMSI_B1
1776163208144303,3,ANON_IMSI_A1
1776163233508426,5,ANON_IMSI_A1
1776163299765898,7,ANON_IMSI_B2
1776163539491220,2,ANON_IMSI_A1
1776163564733245,3,ANON_IMSI_A1
1776163625744594,4,ANON_IMSI_B1
1776163631810603,7,ANON_IMSI_B2
1776163650634654,10,ANON_IMSI_B1
1776163867629384,2,ANON_IMSI_A1
1776163892851388,3,ANON_IMSI_A1
1776163960130783,7,ANON_IMSI_B1
1776163971193690,8,ANON_IMSI_B1
1776163976849782,10,ANON_IMSI_B2
1776164215647677,2,ANON_IMSI_A1
1776164240791673,4,ANON_IMSI_A1
1776164285959095,5,ANON_IMSI_B2
1776164533802483,2,ANON_IMSI_A1
1776164558900489,6,ANON_IMSI_A1
1776164595524963,4,ANON_IMSI_B1
1776164615030973,6,ANON_IMSI_B2
1776164620713009,7,ANON_IMSI_B1
1776164631138904,8,ANON_IMSI_B1
1776164851124906,2,ANON_IMSI_A1
1776164876287040,3,ANON_IMSI_A1
1776164954626962,12,ANON_IMSI_B1
1776165195266794,2,ANON_IMSI_A2
1776165215150812,4,ANON_IMSI_A2
1776165252329275,4,ANON_IMSI_B1
1776165276361279,6,ANON_IMSI_B2
1776165277355320,7,ANON_IMSI_B1
1776165522249190,2,ANON_IMSI_A2
1776165543971270,3,ANON_IMSI_A2
1776165578425942,2,ANON_IMSI_B1
1776165603529904,4,ANON_IMSI_B1
1776165907928256,2,ANON_IMSI_B1
1776165927816201,5,ANON_IMSI_B1
1776165940326187,6,ANON_IMSI_B2
1776166185311925,2,ANON_IMSI_A2
1776166202235927,4,ANON_IMSI_A2
1776166242324387,4,ANON_IMSI_B1
1776166267354354,9,ANON_IMSI_B1
1776166273058391,10,ANON_IMSI_B2
1776166573624081,4,ANON_IMSI_B1
1776166588390111,7,ANON_IMSI_B2
1776166598635922,10,ANON_IMSI_B1
1776166900199963,2,ANON_IMSI_B1
1776166925223868,4,ANON_IMSI_B1
1776166936357972,5,ANON_IMSI_B2
1776167232747223,2,ANON_IMSI_B1
1776167253571238,4,ANON_IMSI_B1
1776167265425241,5,ANON_IMSI_B2
1776167483887969,2,ANON_IMSI_A1
1776167494272916,3,ANON_IMSI_A1
1776167555220500,6,ANON_IMSI_B1
1776167580236428,8,ANON_IMSI_B1
1776167884485521,5,ANON_IMSI_B1
1776167909497449,9,ANON_IMSI_B1
1776168145290604,2,ANON_IMSI_A1
1776168155972525,3,ANON_IMSI_A1
1776168181282590,5,ANON_IMSI_A1
1776168234792380,8,ANON_IMSI_B2
1776168240128314,10,ANON_IMSI_B1
1776168478201611,2,ANON_IMSI_A1
1776168503343556,3,ANON_IMSI_A1
1776168544334157,4,ANON_IMSI_B1
1776168569378174,7,ANON_IMSI_B1
1776168846042287,3,ANON_IMSI_A1
1776168870731416,5,ANON_IMSI_B1
1776168895515361,7,ANON_IMSI_B2
1776168895977408,8,ANON_IMSI_B1
1776169199697966,6,ANON_IMSI_B1
1776169215752202,9,ANON_IMSI_B2
1776169224710366,11,ANON_IMSI_B1
1776169467321320,2,ANON_IMSI_A1
1776169492385603,4,ANON_IMSI_A1
1776169549459314,4,ANON_IMSI_B1
1776169884264734,5,ANON_IMSI_B1
1776170198437994,5,ANON_IMSI_B1
1776170207934006,6,ANON_IMSI_B2
1776170213020067,9,ANON_IMSI_B1
1776170527318811,3,ANON_IMSI_B1
1776170552186969,5,ANON_IMSI_B1
1776170854467239,5,ANON_IMSI_B1
1776170865886268,6,ANON_IMSI_B2
1776170870393303,8,ANON_IMSI_B2
1776170879481373,10,ANON_IMSI_B1
1776171121776003,2,ANON_IMSI_A1
1776171147079476,4,ANON_IMSI_A1
1776171174790607,2,ANON_IMSI_B1
1776171199351939,3,ANON_IMSI_B1
1776171436463418,2,ANON_IMSI_A1
1776171461633027,3,ANON_IMSI_A1
1776171498344573,3,ANON_IMSI_B1
1776171522912180,7,ANON_IMSI_B2
1776171523374312,8,ANON_IMSI_B1
1776171761758194,2,ANON_IMSI_A1
1776171787040041,3,ANON_IMSI_A1
