1775822730812975,3,ANON_IMSI_C1
1775822756000939,7,ANON_IMSI_C1
1775823060361373,3,ANON_IMSI_C1
1775823085385290,5,ANON_IMSI_C1
1775823386139133,2,ANON_IMSI_C1
1775823411145026,5,ANON_IMSI_C1
1775824386642556,3,ANON_IMSI_C1
1775824411654439,5,ANON_IMSI_C1
1775825686409019,2,ANON_IMSI_C1
1775825711407165,6,ANON_IMSI_C1
1775826045208074,5,ANON_IMSI_C1
1775826382342925,12,ANON_IMSI_C1
1775827004733754,5,ANON_IMSI_C1
1775827029721969,9,ANON_IMSI_C1
1775827332409615,4,ANON_IMSI_C1
1775827357407820,7,ANON_IMSI_C1
1775827992237160,4,ANON_IMSI_C1
1775828017245252,8,ANON_IMSI_C1
1775828650181342,4,ANON_IMSI_C1
1775828675189329,8,ANON_IMSI_C1
1775829303544419,5,ANON_IMSI_C1
1775829328570207,8,ANON_IMSI_C1
1775829637568204,6,ANON_IMSI_C1
1775829662594074,9,ANON_IMSI_C1
1775829964724248,3,ANON_IMSI_C1
1775829989758037,5,ANON_IMSI_C1
1775830293795270,4,ANON_IMSI_C1
1775830318801161,7,ANON_IMSI_C1
1775830622618819,2,ANON_IMSI_C1
1775830647622744,4,ANON_IMSI_C1
1775830945530156,2,ANON_IMSI_C1
1775830970542317,8,ANON_IMSI_C1
1775831289534313,4,ANON_IMSI_C1
1775831313760324,7,ANON_IMSI_C1
1775831945492859,4,ANON_IMSI_C1
1775831970520824,8,ANON_IMSI_C1
1775832271131854,2,ANON_IMSI_C1
1775832296175883,4,ANON_IMSI_C1
1775832623187215,3,ANON_IMSI_C1
1775832919901029,2,ANON_IMSI_C1
1775832944902690,3,ANON_IMSI_C1
1775833268201651,4,ANON_IMSI_C1
1775833914518082,2,ANON_IMSI_C1
1775833939522039,4,ANON_IMSI_C1
1775834237318328,4,ANON_IMSI_C1
1775834262342205,6,ANON_IMSI_C1
1775834568909975,5,ANON_IMSI_C1
1775834590895881,8,ANON_IMSI_C1
1775834895923326,3,ANON_IMSI_C1
1775834920929490,6,ANON_IMSI_C1
1775835222605799,4,ANON_IMSI_C1
