1775822673510065,0,0,4070446168,4070446168,00001111,00001111
1775822730793068,0,0,4043710119,4043710119,00001111,00001110
1775822734955018,0,0,4046753559,4046753559,00001111,00001110
1775822754899088,0,0,4046753559,4046753559,00001111,00001110
1775822755980868,0,0,4043710119,4043710119,00001111,00001110
1775823060341373,0,0,4130386912,4130386912,00001111,00001110
1775823085365320,0,0,4130386912,4130386912,00001111,00001110
1775823085588886,0,0,3983558283,3983558283,00001111,00001110
1775823386119170,0,0,3244388439,3244388439,00001111,00001110
1775823402391112,0,0,4033837270,4033837270,00001111,00001110
1775823411125027,0,0,3244388439,3244388439,00001111,00001110
1775824052054787,0,0,3634586145,3634586145,00001111,00001111
1775824059469660,0,0,3506634807,3506634807,00001111,00001110
1775824075060692,0,0,3634586145,3634586145,00001111,00001111
1775824386622605,0,0,3917021375,3917021375,00001111,00001110
1775824411634503,0,0,3917021375,3917021375,00001111,00001110
1775824713316575,0,0,3269673595,3269673595,00001111,00001111
1775824727632512,0,0,4011016329,4011016329,00001111,00001110
1775824736322656,0,0,3269673595,3269673595,00001111,00001111
1775824737332649,0,0,3983545048,3983545048,00001111,00001110
1775825031523699,0,0,3949118349,3949118349,00001111,00001110
1775825045997687,0,0,3949118349,3949118349,00001111,00001110
1775825056507826,0,0,3949118349,3949118349,00001111,00001110
1775825300297063,0,0,4006370903,4006370903,00001111,00001110
1775825320199150,0,0,4006370903,4006370903,00001111,00001110
1775825370570354,0,0,3816989082,3816989082,00001111,00001111
1775825393580413,0,0,3816989082,3816989082,00001111,00001111
1775825686389118,0,0,3712590283,3712590283,00001111,00001110
1775825703901167,0,0,3645880703,3645880703,00001111,00001110
1775825711387086,0,0,3712590283,3712590283,00001111,00001110
1775825727569114,0,0,4070257291,4070257291,00001111,00001111
1775825886010717,0,0,3606252061,3606252061,00001111,00001111
1775826022282121,0,0,3228046886,3228046886,00001111,00001110
1775826045188149,0,0,4247794411,4247794411,00001111,00001110
1775826047280105,0,0,3228046886,3228046886,00001111,00001110
1775826341628979,0,0,3271880677,3271880677,00001111,00001110
1775826341950876,0,0,3429372371,3429372371,00001111,00001110
1775826361436882,0,0,3271880677,3271880677,00001111,00001110
1775826381506959,0,0,3271880677,3271880677,00001111,00001110
1775826381756940,0,0,3227603061,3227603061,00001111,00001110
1775826382309898,0,0,3592268224,3592268224,00001111,00001110
1775826612954773,0,0,3929597692,3929597692,00001111,00001111
1775826619602678,0,0,3940869754,3940869754,00001111,00001111
1775826644728780,0,0,3940869754,3940869754,00001111,00001111
1775826670903893,0,0,3697434822,3697434822,00001111,00001110
1775826671026828,0,0,3743139178,3743139178,00001111,00001110
1775826678247782,0,0,4064404948,4064404948,00001111,00001110
1775826690756800,0,0,3743139178,3743139178,00001111,00001110
1775826699047860,0,0,4064404948,4064404948,00001111,00001110
1775826710742850,0,0,3743139178,3743139178,00001111,00001110
1775826711204962,0,0,4064404948,4064404948,00001111,00001110
1775826999678746,0,0,3559622113,3559622113,00001111,00001110
1775827004713773,0,0,3942815677,3942815677,00001111,00001110
1775827009543832,0,0,3781216135,3781216135,00001111,00001110
1775827019426941,0,0,3559622113,3559622113,00001111,00001110
1775827029419978,0,0,3781216135,3781216135,00001111,00001110
1775827029684893,0,0,3942815677,3942815677,00001111,00001110
1775827039416085,0,0,3559622113,3559622113,00001111,00001110
1775827041590054,0,0,3684934562,3684934562,00001111,00001111
1775827281312050,0,0,4073460816,4073460816,00001111,00001111
1775827304596125,0,0,3617360349,3617360349,00001111,00001110
1775827328973797,0,0,4130459971,4130459971,00001111,00001110
1775827332381721,0,0,4234541418,4234541418,00001111,00001110
1775827353952758,0,0,4130459971,4130459971,00001111,00001110
1775827357387710,0,0,4234541418,4234541418,00001111,00001110
1775827368843867,0,0,4130459971,4130459971,00001111,00001110
1775827618680053,0,0,3976184126,3976184126,00001111,00001110
1775827672400361,0,0,3393361919,3393361919,00001111,00001110
1775827681667425,0,0,3508517239,3508517239,00001111,00001110
1775827687612424,0,0,3393361919,3393361919,00001111,00001110
1775827696336456,0,0,3443935823,3443935823,00001111,00001110
1775827930552837,0,0,3451718414,3451718414,00001111,00001111
1775827955662757,0,0,3451718414,3451718414,00001111,00001111
1775827992217205,0,0,4068363812,4068363812,00001111,00001110
1775828008369166,0,0,3614175729,3614175729,00001111,00001110
1775828017225279,0,0,4068363812,4068363812,00001111,00001110
1775828290631324,0,0,3976446241,3976446241,00001111,00001110
1775828573622547,0,0,3276832508,3276832508,00001111,00001111
1775828579016447,0,0,4078048511,4078048511,00001111,00001111
1775828643808377,0,0,3542068646,3542068646,00001111,00001110
1775828650161325,0,0,3493958022,3493958022,00001111,00001110
1775828673647430,0,0,3794721668,3794721668,00001111,00001110
1775828675169344,0,0,3493958022,3493958022,00001111,00001110
1775828973083687,0,0,3782073735,3782073735,00001111,00001110
1775828998111352,0,0,3782073735,3782073735,00001111,00001110
1775829301750437,0,0,3359919790,3359919790,00001111,00001110
1775829303524433,0,0,3963067834,3963067834,00001111,00001110
1775829321574280,0,0,3359919790,3359919790,00001111,00001110
1775829328550309,0,0,3963067834,3963067834,00001111,00001110
1775829341644255,0,0,3359919790,3359919790,00001111,00001110
1775829635933245,0,0,3322570291,3322570291,00001111,00001110
1775829637306243,0,0,3396221548,3396221548,00001111,00001110
1775829637533916,0,0,4067025252,4067025252,00001111,00001110
1775829660940106,0,0,3322570291,3322570291,00001111,00001110
1775829662312098,0,0,3396221548,3396221548,00001111,00001110
1775829662574194,0,0,4067025252,4067025252,00001111,00001110
1775829917542133,0,0,4141767951,4141767951,00001111,00001111
1775829964704204,0,0,4015423097,4015423097,00001111,00001110
1775829989738070,0,0,4015423097,4015423097,00001111,00001110
1775830215779763,0,0,3940869862,3940869862,00001111,00001111
1775830241643639,0,0,3943622361,3943622361,00001111,00001111
1775830255005614,0,0,4146486699,4146486699,00001111,00001111
1775830266787602,0,0,3943622361,3943622361,00001111,00001111
1775830293521276,0,0,4249554971,4249554971,00001111,00001110
1775830293764944,0,0,3261545684,3261545684,00001111,00001110
1775830318535193,0,0,4249554971,4249554971,00001111,00001110
1775830318781896,0,0,3261545684,3261545684,00001111,00001110
1775830320711233,0,0,3708362891,3708362891,00001111,00001110
1775830555937523,0,0,3943687758,3943687758,00001111,00001111
1775830563988519,0,0,3976970655,3976970655,00001111,00001110
1775830572267508,0,0,4146748843,4146748843,00001111,00001111
1775830575177449,0,0,3278274147,3278274147,00001111,00001111
1775830582249485,0,0,3976970655,3976970655,00001111,00001110
1775830592517466,0,0,3943884517,3943884517,00001111,00001111
1775830622598871,0,0,3343119697,3343119697,00001111,00001110
1775830647602837,0,0,3343119697,3343119697,00001111,00001110
1775830887692177,0,0,4182116319,4182116319,00001111,00001111
1775830900541326,0,0,4147076395,4147076395,00001111,00001111
1775830945510222,0,0,3627250766,3627250766,00001111,00001110
1775830963415396,0,0,4184051553,4184051553,00001111,00001110
1775830968784428,0,0,4216842717,4216842717,00001111,00001110
1775830970522413,0,0,3627250766,3627250766,00001111,00001110
1775830971212400,0,0,3791952884,3791952884,00001111,00001110
1775831228712640,0,0,4147338635,4147338635,00001111,00001111
1775831273818200,0,0,4095638226,4095638226,00001111,00001110
1775831289514361,0,0,3293382802,3293382802,00001111,00001110
1775831293744330,0,0,4095638226,4095638226,00001111,00001110
1775831313740392,0,0,3293382802,3293382802,00001111,00001110
1775831313965878,0,0,4095638226,4095638226,00001111,00001110
1775831558041443,0,0,4147600807,4147600807,00001111,00001111
1775831565625364,0,0,4147600807,4147600807,00001111,00001111
1775831577901405,0,0,3427529769,3427529769,00001111,00001111
1775831886570289,0,0,4147862957,4147862957,00001111,00001111
1775831896842200,0,0,3884166036,3884166036,00001111,00001110
1775831944078958,0,0,4061282964,4061282964,00001111,00001110
1775831945472864,0,0,3714853579,3714853579,00001111,00001110
1775831961192946,0,0,4061282964,4061282964,00001111,00001110
1775831970500906,0,0,3714853579,3714853579,00001111,00001110
1775832205222918,0,0,3319876782,3319876782,00001111,00001110
1775832215485847,0,0,4148125103,4148125103,00001111,00001111
1775832271111840,0,0,3359807390,3359807390,00001111,00001110
1775832296155866,0,0,3359807390,3359807390,00001111,00001110
1775832554415344,0,0,3554260529,3554260529,00001111,00001110
1775832564440375,0,0,3320466432,3320466432,00001111,00001110
1775832623167200,0,0,3950799485,3950799485,00001111,00001110
1775832894170136,0,0,3431068810,3431068810,00001111,00001111
1775832919881188,0,0,3574937795,3574937795,00001111,00001110
1775832944882814,0,0,3574937795,3574937795,00001111,00001110
1775833200520415,0,0,3320990740,3320990740,00001111,00001110
1775833209001279,0,0,3560617511,3560617511,00001111,00001110
1775833211963223,0,0,3320990740,3320990740,00001111,00001110
1775833268181667,0,0,4045444007,4045444007,00001111,00001110
1775833519241683,0,0,3675354898,3675354898,00001111,00001111
1775833530927626,0,0,3561141764,3561141764,00001111,00001110
1775833540826611,0,0,3321252880,3321252880,00001111,00001110
1775833542424472,0,0,3675354898,3675354898,00001111,00001111
1775833551045541,0,0,3561141764,3561141764,00001111,00001110
1775833552259501,0,0,4080800881,4080800881,00001111,00001111
1775833842606388,0,0,3680466706,3680466706,00001111,00001111
1775833872862224,0,0,3504433624,3504433624,00001111,00001111
1775833914498211,0,0,4163213742,4163213742,00001111,00001110
1775833939502070,0,0,4163213742,4163213742,00001111,00001110
1775834184076659,0,0,4051928616,4051928616,00001111,00001110
1775834187749740,0,0,3321777206,3321777206,00001111,00001110
1775834207814649,0,0,3321777206,3321777206,00001111,00001110
1775834234117221,0,0,3543171662,3543171662,00001111,00001110
1775834237298340,0,0,3577604419,3577604419,00001111,00001110
1775834259117212,0,0,3543171662,3543171662,00001111,00001110
1775834262322191,0,0,3577604419,3577604419,00001111,00001110
1775834521254742,0,0,3322039348,3322039348,00001111,00001110
1775834560994915,0,0,3344578330,3344578330,00001111,00001110
1775834568890011,0,0,3948759101,3948759101,00001111,00001110
1775834580884900,0,0,3344578330,3344578330,00001111,00001110
1775834590875837,0,0,3948759101,3948759101,00001111,00001110
1775834600894847,0,0,3344578330,3344578330,00001111,00001110
1775834857597903,0,0,3322301499,3322301499,00001111,00001110
1775834858306848,0,0,3398963569,3398963569,00001111,00001110
1775834895903341,0,0,3828801330,3828801330,00001111,00001110
1775834899301376,0,0,3497149110,3497149110,00001111,00001110
1775834909563382,0,0,3497149110,3497149110,00001111,00001110
1775834920909508,0,0,3828801330,3828801330,00001111,00001110
1775834929508989,0,0,3497149110,3497149110,00001111,00001110
1775835154248306,0,0,3455414226,3455414226,00001111,00001110
1775835173934521,0,0,3455414226,3455414226,00001111,00001110
1775835194036902,0,0,3455414226,3455414226,00001111,00001110
1775835194484461,0,0,3322563609,3322563609,00001111,00001110
1775835218392830,0,0,3747337410,3747337410,00001111,00001110
1775835222585866,0,0,4201144940,4201144940,00001111,00001110
1775835238256896,0,0,3747337410,3747337410,00001111,00001110
1775835247589946,0,0,4201144940,4201144940,00001111,00001110
1775835258680000,0,0,3747337410,3747337410,00001111,00001110
1775835478969480,0,0,4083487978,4083487978,00001111,00001111
1775835494194449,0,0,3456003933,3456003933,00001111,00001110
1775835502723556,0,0,3536486240,3536486240,00001111,00001110
1775835504065526,0,0,4083487978,4083487978,00001111,00001111
1775835505511569,0,0,3456003933,3456003933,00001111,00001110
1775835515416539,0,0,3322825859,3322825859,00001111,00001110
1775835522616576,0,0,3536486240,3536486240,00001111,00001110
1775835522852882,0,0,3456003933,3456003933,00001111,00001110
1775835547089531,0,0,4065754724,4065754724,00001111,00001110
1775835547324905,0,0,4246666912,4246666912,00001111,00001110
1775835567018447,0,0,4246666912,4246666912,00001111,00001110
1775835572095527,0,0,4065754724,4065754724,00001111,00001110
1775835583213462,0,0,3359712366,3359712366,00001111,00001110
1775835821655508,0,0,3540942682,3540942682,00001111,00001110
1775835841397487,0,0,3540942682,3540942682,00001111,00001110
1775835844361528,0,0,4084077771,4084077771,00001111,00001111
1775835877560745,0,0,3608439690,3608439690,00001111,00001110
1775835884845783,0,0,3245905703,3245905703,00001111,00001110
1775835909847879,0,0,3245905703,3245905703,00001111,00001110
1775835913391788,0,0,3608439690,3608439690,00001111,00001110
