1774016834882954,2,ANON_IMSI_B2
1774017106962091,3,ANON_IMSI_A1
1774017159049127,2,ANON_IMSI_B2
1774017459527448,2,ANON_IMSI_B2
1774017484549433,3,ANON_IMSI_B2
1774017546371818,4,ANON_IMSI_C1
1774017817616572,6,ANON_IMSI_B2
1774018060533002,2,ANON_IMSI_A2
1774018085534938,3,ANON_IMSI_A2
1774018121294561,3,ANON_IMSI_B2
1774018146310474,5,ANON_IMSI_B2
1774018156806567,8,ANON_IMSI_B2
1774018221063506,9,ANON_IMSI_C1
1774018394592163,2,ANON_IMSI_A2
1774018411196148,4,ANON_IMSI_A2
1774018550388971,11,ANON_IMSI_C1
1774018781142368,5,ANON_IMSI_B2
1774018794844342,6,ANON_IMSI_B2
1774018871196750,10,ANON_IMSI_C1
1774019440652415,2,ANON_IMSI_B2
1774019462226374,9,ANON_IMSI_B2
1774019734112332,3,ANON_IMSI_A2
1774019767018370,6,ANON_IMSI_B2
1774019782376087,10,ANON_IMSI_B2
1774019801050589,13,ANON_IMSI_B2
1774019847805690,2,ANON_IMSI_C1
1774020176819478,3,ANON_IMSI_C1
1774020449123540,3,ANON_IMSI_B2
1774020834097415,2,ANON_IMSI_C1
1774021085129405,2,ANON_IMSI_B2
1774021096693412,4,ANON_IMSI_B2
1774021116860948,7,ANON_IMSI_B2
1774021424985912,2,ANON_IMSI_B2
1774021745151227,4,ANON_IMSI_B2
1774021770117260,7,ANON_IMSI_B2
1774021823512855,2,ANON_IMSI_C1
1774022083844765,2,ANON_IMSI_B2
1774022102948751,4,ANON_IMSI_B2
1774022751705010,8,ANON_IMSI_B1
1774022760390961,10,ANON_IMSI_B2
1774023054407688,3,ANON_IMSI_B2
1774023056069704,4,ANON_IMSI_B1
1774023079431674,5,ANON_IMSI_B2
1774023081075640,7,ANON_IMSI_B1
1774023138716566,2,ANON_IMSI_C1
1774023377952523,3,ANON_IMSI_B2
1774023402948517,6,ANON_IMSI_B2
1774023417746586,10,ANON_IMSI_B2
1774023482045237,4,ANON_IMSI_C1
1774023709638591,2,ANON_IMSI_B2
1774023734644529,5,ANON_IMSI_B2
1774024040019889,2,ANON_IMSI_B2
1774024065081625,3,ANON_IMSI_B2
1774024384098585,2,ANON_IMSI_B1
1774024452871168,4,ANON_IMSI_C1
1774024704982847,2,ANON_IMSI_B2
1774024730004921,3,ANON_IMSI_B2
1774024789946052,4,ANON_IMSI_C1
1774025034358549,4,ANON_IMSI_B2
1774025059370442,6,ANON_IMSI_B2
1774025355205486,2,ANON_IMSI_B2
1774025380233455,5,ANON_IMSI_B2
1774025642472196,3,ANON_IMSI_A2
1774025684373967,2,ANON_IMSI_B2
1774025709380017,4,ANON_IMSI_B2
1774025764885991,2,ANON_IMSI_C1
1774026010383386,2,ANON_IMSI_B2
1774026035389377,5,ANON_IMSI_B2
1774026096876030,4,ANON_IMSI_C1
1774026604180010,2,ANON_IMSI_A2
1774026629184006,4,ANON_IMSI_A2
1774026681924204,7,ANON_IMSI_B1
1774026688814230,9,ANON_IMSI_B2
1774026706928280,14,ANON_IMSI_B1
1774027081380168,2,ANON_IMSI_C1
1774027352151073,4,ANON_IMSI_B2
1774027650891349,2,ANON_IMSI_B2
1774027670719324,6,ANON_IMSI_B2
1774027691211256,8,ANON_IMSI_B2
1774027980133576,2,ANON_IMSI_B1
1774027999577510,4,ANON_IMSI_B1
1774028338454439,3,ANON_IMSI_B2
1774028658590186,2,ANON_IMSI_B2
1774028677012170,3,ANON_IMSI_B2
1774028726031539,2,ANON_IMSI_C1
1774028996110138,2,ANON_IMSI_B2
1774029056842452,4,ANON_IMSI_C1
1774029299379340,3,ANON_IMSI_B2
1774029300221336,4,ANON_IMSI_B1
1774029324563435,5,ANON_IMSI_B2
1774029325245488,6,ANON_IMSI_B1
1774029623505638,3,ANON_IMSI_B2
1774029628867580,4,ANON_IMSI_B1
1774029648509544,5,ANON_IMSI_B2
1774029653871597,6,ANON_IMSI_B1
1774029663301544,7,ANON_IMSI_B2
1774029711559977,2,ANON_IMSI_C1
1774029960064223,3,ANON_IMSI_B1
1774029985066246,4,ANON_IMSI_B1
1774029991602277,6,ANON_IMSI_B2
1774030059855441,3,ANON_IMSI_C1
1774030282630271,2,ANON_IMSI_B1
1774030303974275,4,ANON_IMSI_B2
1774030307636180,5,ANON_IMSI_B1
1774030320108288,6,ANON_IMSI_B2
1774030320338299,7,ANON_IMSI_B1
1774030611506245,3,ANON_IMSI_B1
1774030619868217,4,ANON_IMSI_B2
1774030636530311,5,ANON_IMSI_B1
1774030644862299,6,ANON_IMSI_B2
1774030939440219,4,ANON_IMSI_B1
1774030964482270,5,ANON_IMSI_B1
1774031267476710,2,ANON_IMSI_B1
1774031286018656,3,ANON_IMSI_B1
1774031296142690,5,ANON_IMSI_B2
1774031305994678,6,ANON_IMSI_B1
1774031355198388,3,ANON_IMSI_C1
1774031604138693,2,ANON_IMSI_B2
1774031622482666,4,ANON_IMSI_B1
1774031629144760,5,ANON_IMSI_B2
1774031926088173,2,ANON_IMSI_B1
1774031951110065,3,ANON_IMSI_B1
1774032029023422,3,ANON_IMSI_C1
1774032271766106,2,ANON_IMSI_B2
1774032291566762,3,ANON_IMSI_B2
1774032522621157,2,ANON_IMSI_A2
1774032547625140,4,ANON_IMSI_A2
1774032585323007,3,ANON_IMSI_B1
1774032585565020,4,ANON_IMSI_B2
1774032601287075,5,ANON_IMSI_B2
1774032610308997,6,ANON_IMSI_B1
1774032620239031,7,ANON_IMSI_B2
1774032910550711,2,ANON_IMSI_B1
1774032935592698,3,ANON_IMSI_B1
1774033242976574,2,ANON_IMSI_B1
1774033258060606,4,ANON_IMSI_B2
1774033267922620,5,ANON_IMSI_B1
1774033277854616,6,ANON_IMSI_B2
1774033568548352,2,ANON_IMSI_B1
1774033593570244,3,ANON_IMSI_B1
1774033606626248,4,ANON_IMSI_B1
1774033897903775,3,ANON_IMSI_B1
1774033900505851,4,ANON_IMSI_B2
1774033922929861,6,ANON_IMSI_B1
1774033925351833,7,ANON_IMSI_B2
1774034228798050,2,ANON_IMSI_B2
1774034253900000,3,ANON_IMSI_B2
1774034593493277,6,ANON_IMSI_B2
1774034642223862,4,ANON_IMSI_C1
1774034909135713,6,ANON_IMSI_B2
1774034971853904,3,ANON_IMSI_C1
1774035316055909,7,ANON_IMSI_C1
1774035539301223,2,ANON_IMSI_B2
1774035564345173,3,ANON_IMSI_B2
1774035579139169,4,ANON_IMSI_B2
1774036201299617,2,ANON_IMSI_B2
1774036226669574,4,ANON_IMSI_B2
1774036614939047,2,ANON_IMSI_C1
1774036873116448,3,ANON_IMSI_B2
1774036885334297,4,ANON_IMSI_B2
1774036895832359,5,ANON_IMSI_B2
1774036940313240,2,ANON_IMSI_C1
1774037217368318,5,ANON_IMSI_B1
1774037223700263,6,ANON_IMSI_B2
1774037272018552,2,ANON_IMSI_C1
1774037511641472,2,ANON_IMSI_B2
1774037531469404,5,ANON_IMSI_B2
1774037551439443,8,ANON_IMSI_B2
1774038196071581,5,ANON_IMSI_C1
1774038543715861,6,ANON_IMSI_C1
1774038707238871,2,ANON_IMSI_A2
1774038732243024,4,ANON_IMSI_A2
1774038765394903,3,ANON_IMSI_B2
1774038785200896,6,ANON_IMSI_B2
1774038865050968,2,ANON_IMSI_C1
1774039425316655,2,ANON_IMSI_B2
1774039450318815,3,ANON_IMSI_B2
1774039462614727,4,ANON_IMSI_B2
1774039518356022,2,ANON_IMSI_C1
1774039766127719,3,ANON_IMSI_B2
1774039791323690,6,ANON_IMSI_B2
1774040409466086,3,ANON_IMSI_B1
1774040409688081,4,ANON_IMSI_B2
1774040429340065,7,ANON_IMSI_B2
1774040429576049,8,ANON_IMSI_B1
1774040740505050,3,ANON_IMSI_B1
1774040744667027,4,ANON_IMSI_B2
1774040765528976,5,ANON_IMSI_B1
1774040769671021,6,ANON_IMSI_B2
1774041069124642,3,ANON_IMSI_B1
1774041091532648,7,ANON_IMSI_B2
1774041094134657,8,ANON_IMSI_B1
1774041398807300,3,ANON_IMSI_B1
1774041401349330,4,ANON_IMSI_B2
1774041423811258,5,ANON_IMSI_B1
