1776243959205251,1,0,ANON_5G_CON_IMSI_B0_cc1fd307aa6e8f4b14ff8b3078439c4260c2f4cae208754509e9d1c2a0cd780f3dcaae02eca1190d86186e78a8
1776243969465272,2,0,ANON_5G_CON_IMSI_B0_cc1fd307aa6e8f4b14ff8b3078439c4260c2f4cae208754509e9d1c2a0cd780f3dcaae02eca1190d86186e78a8
1776243979705158,3,0,ANON_5G_CON_IMSI_B0_cc1fd307aa6e8f4b14ff8b3078439c4260c2f4cae208754509e9d1c2a0cd780f3dcaae02eca1190d86186e78a8
1776243989950144,4,0,ANON_5G_CON_IMSI_B0_cc1fd307aa6e8f4b14ff8b3078439c4260c2f4cae208754509e9d1c2a0cd780f3dcaae02eca1190d86186e78a8
1776244000190226,5,0,ANON_5G_CON_IMSI_B0_cc1fd307aa6e8f4b14ff8b3078439c4260c2f4cae208754509e9d1c2a0cd780f3dcaae02eca1190d86186e78a8
1776244944166931,1,0,ANON_5G_CON_IMSI_B0_3cd0b2cbd4765a226524f3034b98c304ed43e1b7db36f58f2751406cde1f28413ff74fc63ab40ef5bda3aa8611
1776244954626986,2,0,ANON_5G_CON_IMSI_B0_3cd0b2cbd4765a226524f3034b98c304ed43e1b7db36f58f2751406cde1f28413ff74fc63ab40ef5bda3aa8611
1776244964847100,3,0,ANON_5G_CON_IMSI_B0_3cd0b2cbd4765a226524f3034b98c304ed43e1b7db36f58f2751406cde1f28413ff74fc63ab40ef5bda3aa8611
1776244975072241,4,0,ANON_5G_CON_IMSI_B0_3cd0b2cbd4765a226524f3034b98c304ed43e1b7db36f58f2751406cde1f28413ff74fc63ab40ef5bda3aa8611
1776244985352304,5,0,ANON_5G_CON_IMSI_B0_3cd0b2cbd4765a226524f3034b98c304ed43e1b7db36f58f2751406cde1f28413ff74fc63ab40ef5bda3aa8611
1776245933276494,1,0,ANON_5G_CON_IMSI_B0_f1ffe59400c4bb1db4ed204e22119df581aa95a30cf1d84228552a3b839c6644b0d11c063072cce9f5883cd6bc
1776245935876562,2,0,ANON_5G_CON_IMSI_B0_66c7ec1828838bed25cc441e8beda38f0c8f230c636a991187b2db4eb3bb3818275a486293085a0de2486c5656
1776245943596551,3,0,ANON_5G_CON_IMSI_B0_f1ffe59400c4bb1db4ed204e22119df581aa95a30cf1d84228552a3b839c6644b0d11c063072cce9f5883cd6bc
1776245946041607,4,0,ANON_5G_CON_IMSI_B0_66c7ec1828838bed25cc441e8beda38f0c8f230c636a991187b2db4eb3bb3818275a486293085a0de2486c5656
1776245953821563,5,0,ANON_5G_CON_IMSI_B0_f1ffe59400c4bb1db4ed204e22119df581aa95a30cf1d84228552a3b839c6644b0d11c063072cce9f5883cd6bc
1776245956201564,6,0,ANON_5G_CON_IMSI_B0_66c7ec1828838bed25cc441e8beda38f0c8f230c636a991187b2db4eb3bb3818275a486293085a0de2486c5656
1776245964066587,7,0,ANON_5G_CON_IMSI_B0_f1ffe59400c4bb1db4ed204e22119df581aa95a30cf1d84228552a3b839c6644b0d11c063072cce9f5883cd6bc
1776245966346540,8,0,ANON_5G_CON_IMSI_B0_66c7ec1828838bed25cc441e8beda38f0c8f230c636a991187b2db4eb3bb3818275a486293085a0de2486c5656
1776245974326616,9,0,ANON_5G_CON_IMSI_B0_f1ffe59400c4bb1db4ed204e22119df581aa95a30cf1d84228552a3b839c6644b0d11c063072cce9f5883cd6bc
1776245976451656,10,0,ANON_5G_CON_IMSI_B0_66c7ec1828838bed25cc441e8beda38f0c8f230c636a991187b2db4eb3bb3818275a486293085a0de2486c5656
1776247280458257,1,0,ANON_5G_CON_IMSI_B0_21b695bc7be7d7aeab3ea1e59ded87145e7e187688580e810140f7ff1fe0344384f1191b261315f5254ae9d36a
1776247291048113,2,0,ANON_5G_CON_IMSI_B0_21b695bc7be7d7aeab3ea1e59ded87145e7e187688580e810140f7ff1fe0344384f1191b261315f5254ae9d36a
1776248233445564,1,0,ANON_5G_CON_IMSI_B0_8c07ee0e39da386e889de1a3c8f1c4caa0ecb3f2b9ac9908460765c935b3934fc533378ce4b6f07ebc5dd98336
1776248243605578,2,0,ANON_5G_CON_IMSI_B0_8c07ee0e39da386e889de1a3c8f1c4caa0ecb3f2b9ac9908460765c935b3934fc533378ce4b6f07ebc5dd98336
1776248253825555,3,0,ANON_5G_CON_IMSI_B0_8c07ee0e39da386e889de1a3c8f1c4caa0ecb3f2b9ac9908460765c935b3934fc533378ce4b6f07ebc5dd98336
1776248264070611,4,0,ANON_5G_CON_IMSI_B0_8c07ee0e39da386e889de1a3c8f1c4caa0ecb3f2b9ac9908460765c935b3934fc533378ce4b6f07ebc5dd98336
1776248274290538,5,0,ANON_5G_CON_IMSI_B0_8c07ee0e39da386e889de1a3c8f1c4caa0ecb3f2b9ac9908460765c935b3934fc533378ce4b6f07ebc5dd98336
1776250534733924,1,0,ANON_5G_CON_IMSI_B0_231d7545f9f1742ba618078b5e9d7ac306bd3a48656ee539989f0058cf657608b554637e385cfb58cd70be1829
1776250545413897,2,0,ANON_5G_CON_IMSI_B0_231d7545f9f1742ba618078b5e9d7ac306bd3a48656ee539989f0058cf657608b554637e385cfb58cd70be1829
1776250555653926,3,0,ANON_5G_CON_IMSI_B0_231d7545f9f1742ba618078b5e9d7ac306bd3a48656ee539989f0058cf657608b554637e385cfb58cd70be1829
1776250565898934,4,0,ANON_5G_CON_IMSI_B0_231d7545f9f1742ba618078b5e9d7ac306bd3a48656ee539989f0058cf657608b554637e385cfb58cd70be1829
1776250576118896,5,0,ANON_5G_CON_IMSI_B0_231d7545f9f1742ba618078b5e9d7ac306bd3a48656ee539989f0058cf657608b554637e385cfb58cd70be1829
1776254478400382,1,0,ANON_5G_CON_IMSI_B0_713e721d92155771e1e269ce94ed50bd8dab6d280936a7931a8cade37fb709572807ae4815d34d392c50222e86
1776254488520474,2,0,ANON_5G_CON_IMSI_B0_713e721d92155771e1e269ce94ed50bd8dab6d280936a7931a8cade37fb709572807ae4815d34d392c50222e86
1776254498640429,3,0,ANON_5G_CON_IMSI_B0_713e721d92155771e1e269ce94ed50bd8dab6d280936a7931a8cade37fb709572807ae4815d34d392c50222e86
1776254508745558,4,0,ANON_5G_CON_IMSI_B0_713e721d92155771e1e269ce94ed50bd8dab6d280936a7931a8cade37fb709572807ae4815d34d392c50222e86
1776254518865450,5,0,ANON_5G_CON_IMSI_B0_713e721d92155771e1e269ce94ed50bd8dab6d280936a7931a8cade37fb709572807ae4815d34d392c50222e86
1776255095513687,1,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1776255105793658,2,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1776255116033611,3,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1776256431023428,1,0,ANON_5G_CON_IMSI_A0_032ed01c60d7466a640df52c3f5accb1bf55b9389e5e03ad9b57bfe64addb5762721e78a2e3b1a0c4b12920e2e59
1776256779809327,1,0,ANON_5G_CON_IMSI_B0_ceec77e476362df521b9bc9e9f986770bbb93a7e27a52da61795d9c5ae63c63d4cbb88953524531126c73b4e9e
1776256781829344,2,0,ANON_5G_CON_IMSI_B0_888ff342a334b3e95f3ce850c1afdfa59360973a086d01877b1ba30913c8193b507617d710e21d85e45fc83f05
1776256789929402,3,0,ANON_5G_CON_IMSI_B0_ceec77e476362df521b9bc9e9f986770bbb93a7e27a52da61795d9c5ae63c63d4cbb88953524531126c73b4e9e
1776256792834383,4,0,ANON_5G_CON_IMSI_B0_888ff342a334b3e95f3ce850c1afdfa59360973a086d01877b1ba30913c8193b507617d710e21d85e45fc83f05
1776256800054346,5,0,ANON_5G_CON_IMSI_B0_ceec77e476362df521b9bc9e9f986770bbb93a7e27a52da61795d9c5ae63c63d4cbb88953524531126c73b4e9e
1776256803074255,6,0,ANON_5G_CON_IMSI_B0_888ff342a334b3e95f3ce850c1afdfa59360973a086d01877b1ba30913c8193b507617d710e21d85e45fc83f05
1776256810199302,7,0,ANON_5G_CON_IMSI_B0_ceec77e476362df521b9bc9e9f986770bbb93a7e27a52da61795d9c5ae63c63d4cbb88953524531126c73b4e9e
1776256813339270,8,0,ANON_5G_CON_IMSI_B0_888ff342a334b3e95f3ce850c1afdfa59360973a086d01877b1ba30913c8193b507617d710e21d85e45fc83f05
1776256820319351,9,0,ANON_5G_CON_IMSI_B0_ceec77e476362df521b9bc9e9f986770bbb93a7e27a52da61795d9c5ae63c63d4cbb88953524531126c73b4e9e
1776256823564356,10,0,ANON_5G_CON_IMSI_B0_888ff342a334b3e95f3ce850c1afdfa59360973a086d01877b1ba30913c8193b507617d710e21d85e45fc83f05
1776259415240724,1,0,ANON_5G_CON_IMSI_B0_d3a0e51bd2ed1e4ce44ec6a56434528e67642e0834430894f7c2b9818575c5185cbdb6accc639f293b905f001d
1776259425400548,2,0,ANON_5G_CON_IMSI_B0_d3a0e51bd2ed1e4ce44ec6a56434528e67642e0834430894f7c2b9818575c5185cbdb6accc639f293b905f001d
1776259435640601,3,0,ANON_5G_CON_IMSI_B0_d3a0e51bd2ed1e4ce44ec6a56434528e67642e0834430894f7c2b9818575c5185cbdb6accc639f293b905f001d
1776259445865656,4,0,ANON_5G_CON_IMSI_B0_d3a0e51bd2ed1e4ce44ec6a56434528e67642e0834430894f7c2b9818575c5185cbdb6accc639f293b905f001d
1776259456125525,5,0,ANON_5G_CON_IMSI_B0_d3a0e51bd2ed1e4ce44ec6a56434528e67642e0834430894f7c2b9818575c5185cbdb6accc639f293b905f001d
1776260410039935,1,0,ANON_5G_CON_IMSI_B0_32e05521bcc85407ed8a6d0b2a418d10d6300c7cd27f9bb60d20b2a7c1ca47046336e098bf6576785671240c45
1776260420720019,2,0,ANON_5G_CON_IMSI_B0_32e05521bcc85407ed8a6d0b2a418d10d6300c7cd27f9bb60d20b2a7c1ca47046336e098bf6576785671240c45
1776260430959929,3,0,ANON_5G_CON_IMSI_B0_32e05521bcc85407ed8a6d0b2a418d10d6300c7cd27f9bb60d20b2a7c1ca47046336e098bf6576785671240c45
1776260441204988,4,0,ANON_5G_CON_IMSI_B0_32e05521bcc85407ed8a6d0b2a418d10d6300c7cd27f9bb60d20b2a7c1ca47046336e098bf6576785671240c45
1776261713257031,1,0,ANON_5G_CON_IMSI_B0_1416e1f646ad99efd27bad5e885023df14b6bdfff4d92a5254baaeff2cf38d5efa0b6181191c84d8fb064c14df
1776261724256921,2,0,ANON_5G_CON_IMSI_B0_1416e1f646ad99efd27bad5e885023df14b6bdfff4d92a5254baaeff2cf38d5efa0b6181191c84d8fb064c14df
1776261734496751,3,0,ANON_5G_CON_IMSI_B0_1416e1f646ad99efd27bad5e885023df14b6bdfff4d92a5254baaeff2cf38d5efa0b6181191c84d8fb064c14df
1776261744741704,4,0,ANON_5G_CON_IMSI_B0_1416e1f646ad99efd27bad5e885023df14b6bdfff4d92a5254baaeff2cf38d5efa0b6181191c84d8fb064c14df
1776261754981727,5,0,ANON_5G_CON_IMSI_B0_1416e1f646ad99efd27bad5e885023df14b6bdfff4d92a5254baaeff2cf38d5efa0b6181191c84d8fb064c14df
1776262036372929,1,0,ANON_5G_CON_IMSI_B0_288a3f6573d5ee3488e1cfbd6b533c6e8a938ccc3d2912dd3f2e391447884229326c6cc0490b71742ac676332c
1776262038581739,2,0,ANON_5G_CON_IMSI_B0_288a3f6573d5ee3488e1cfbd6b533c6e8a938ccc3d2912dd3f2e391447884229326c6cc0490b71742ac676332c
1776262040721826,3,0,ANON_5G_CON_IMSI_B0_288a3f6573d5ee3488e1cfbd6b533c6e8a938ccc3d2912dd3f2e391447884229326c6cc0490b71742ac676332c
1776262043026779,4,0,ANON_5G_CON_IMSI_B0_288a3f6573d5ee3488e1cfbd6b533c6e8a938ccc3d2912dd3f2e391447884229326c6cc0490b71742ac676332c
1776262045336788,5,0,ANON_5G_CON_IMSI_B0_288a3f6573d5ee3488e1cfbd6b533c6e8a938ccc3d2912dd3f2e391447884229326c6cc0490b71742ac676332c
1776262364851870,1,0,ANON_5G_CON_IMSI_B0_0e295e0db4d664d753665d5230c3542362054b8ebf2a64a8e18aa48fda6717704673c7cc7f4b3323cb6c02aaff
