1773847289189001,2,ANON_IMSI_A1
1773847314319040,5,ANON_IMSI_A1
1773847415030858,8,ANON_IMSI_C1
1773847417514984,9,ANON_IMSI_C2
1773847428918934,10,ANON_IMSI_C2
1773847429160889,11,ANON_IMSI_C1
1773847754170535,7,ANON_IMSI_C1
1773847779190344,18,ANON_IMSI_C1
1773847938693714,3,ANON_IMSI_A1
1773847963979561,6,ANON_IMSI_A1
1773848004508103,4,ANON_IMSI_B1
1773848021985893,5,ANON_IMSI_B1
1773848093941929,11,ANON_IMSI_C2
1773848271751402,6,ANON_IMSI_A1
1773848296881393,12,ANON_IMSI_A1
1773848402477940,4,ANON_IMSI_C2
1773848416345494,6,ANON_IMSI_C2
1773848427431808,8,ANON_IMSI_C1
1773848435055859,10,ANON_IMSI_C2
1773848733337570,3,ANON_IMSI_C2
1773848758341592,8,ANON_IMSI_C2
1773848930154029,2,ANON_IMSI_A1
1773848955281905,4,ANON_IMSI_A1
1773849246948223,2,ANON_IMSI_A1
1773849272280082,6,ANON_IMSI_A1
1773849390625063,6,ANON_IMSI_C2
1773849415652915,11,ANON_IMSI_C2
1773849418174946,12,ANON_IMSI_C1
1773849578728661,2,ANON_IMSI_A1
1773849603884673,6,ANON_IMSI_A1
1773850322790572,7,ANON_IMSI_B1
1773850632925903,3,ANON_IMSI_B1
1773850657927951,4,ANON_IMSI_B1
1773850701368654,4,ANON_IMSI_C1
1773850726382713,8,ANON_IMSI_C1
1773851031616077,8,ANON_IMSI_C1
1773851056628100,15,ANON_IMSI_C1
1773851290891461,2,ANON_IMSI_B1
1773851315897370,5,ANON_IMSI_B1
1773851379664968,6,ANON_IMSI_C2
1773851680985973,4,ANON_IMSI_C2
1773851700811892,7,ANON_IMSI_C2
1773851720821904,11,ANON_IMSI_C2
1773852279511450,3,ANON_IMSI_B1
1773852304113370,4,ANON_IMSI_B1
1773852605715068,3,ANON_IMSI_B1
1773852630733191,4,ANON_IMSI_B1
1773852676446670,6,ANON_IMSI_C2
1773852687896672,11,ANON_IMSI_C1
1773852701476694,13,ANON_IMSI_C2
1773852934055174,2,ANON_IMSI_B1
1773852959057119,3,ANON_IMSI_B1
1773852996110414,2,ANON_IMSI_C1
1773853021134296,3,ANON_IMSI_C1
1773853035968376,5,ANON_IMSI_C1
1773853331081015,2,ANON_IMSI_C2
1773853344752990,7,ANON_IMSI_C2
1773853625291291,2,ANON_IMSI_B1
1773853662614271,4,ANON_IMSI_C2
1773853673580385,6,ANON_IMSI_C2
1773853694178254,9,ANON_IMSI_C1
1773853989665919,2,ANON_IMSI_C2
1773854014672063,4,ANON_IMSI_C2
1773854252180345,2,ANON_IMSI_B1
1773854277182344,3,ANON_IMSI_B1
1773854325654648,2,ANON_IMSI_C1
1773854577955324,2,ANON_IMSI_B1
1773854602957319,3,ANON_IMSI_B1
1773854615213425,4,ANON_IMSI_B1
1773854643735029,3,ANON_IMSI_C1
1773854650757083,4,ANON_IMSI_C2
1773854668759084,5,ANON_IMSI_C1
1773854675751069,7,ANON_IMSI_C2
1773854928233435,2,ANON_IMSI_B2
1773854976605436,2,ANON_IMSI_C2
1773854999666971,4,ANON_IMSI_C2
1773855235826233,2,ANON_IMSI_B1
1773855252588117,3,ANON_IMSI_B1
1773855306193336,2,ANON_IMSI_C1
1773855326995295,3,ANON_IMSI_C1
1773855567378521,3,ANON_IMSI_B1
1773855586300628,4,ANON_IMSI_B2
1773855591422606,5,ANON_IMSI_B1
1773856220843529,2,ANON_IMSI_B1
1773856245845528,3,ANON_IMSI_B1
1773856301963034,2,ANON_IMSI_C2
1773856326989137,4,ANON_IMSI_C2
1773856575071341,2,ANON_IMSI_B1
1773856587133319,3,ANON_IMSI_B1
1773856878696928,2,ANON_IMSI_B1
1773856903698956,3,ANON_IMSI_B1
1773856940232298,2,ANON_IMSI_C2
1773856960142218,3,ANON_IMSI_C2
1773856980070291,6,ANON_IMSI_C2
1773856980300353,7,ANON_IMSI_C1
1773857207669786,2,ANON_IMSI_B1
1773857224451747,3,ANON_IMSI_B1
1773857244455695,4,ANON_IMSI_B1
1773857274781391,3,ANON_IMSI_C1
1773857278003411,4,ANON_IMSI_C2
1773857299805460,5,ANON_IMSI_C1
1773857303027389,6,ANON_IMSI_C2
1773857533302252,2,ANON_IMSI_B1
1773857558324199,3,ANON_IMSI_B1
1773857573220238,4,ANON_IMSI_B1
1773857609488505,2,ANON_IMSI_C2
1773857634496463,6,ANON_IMSI_C2
1773857894318968,4,ANON_IMSI_B2
1773858279590077,4,ANON_IMSI_C2
1773858526108136,3,ANON_IMSI_B1
1773858550110074,4,ANON_IMSI_B1
1773858592579229,3,ANON_IMSI_C1
1773858593201107,4,ANON_IMSI_C2
1773858614443131,5,ANON_IMSI_C2
1773858617587144,7,ANON_IMSI_C1
1773858851344014,2,ANON_IMSI_B1
1773858876365985,3,ANON_IMSI_B1
1773859182173870,2,ANON_IMSI_B1
1773859207175761,3,ANON_IMSI_B1
1773859218051807,4,ANON_IMSI_B1
1773859248516993,3,ANON_IMSI_C2
1773859252518973,4,ANON_IMSI_C1
1773859273543043,6,ANON_IMSI_C2
1773859277545063,7,ANON_IMSI_C1
1773859509728446,2,ANON_IMSI_B1
1773859526652455,4,ANON_IMSI_B1
1773859538614342,5,ANON_IMSI_B2
1773859546646350,6,ANON_IMSI_B1
1773859600522725,2,ANON_IMSI_C2
1773859611046701,4,ANON_IMSI_C2
1773859836985390,2,ANON_IMSI_B1
1773859861987389,3,ANON_IMSI_B1
1773860163679555,2,ANON_IMSI_B1
1773860188701619,3,ANON_IMSI_B1
1773860238596159,2,ANON_IMSI_C2
1773860263608144,6,ANON_IMSI_C2
1773860269334160,7,ANON_IMSI_C1
1773860495396753,2,ANON_IMSI_B1
1773860512338723,3,ANON_IMSI_B1
1773860563085707,3,ANON_IMSI_C2
1773860586693683,7,ANON_IMSI_C2
1773860823349670,3,ANON_IMSI_B1
1773860843811697,4,ANON_IMSI_B2
1773860848353640,5,ANON_IMSI_B1
1773860861145760,6,ANON_IMSI_B1
1773860913219580,3,ANON_IMSI_C1
1773861153501222,3,ANON_IMSI_B1
1773861169923228,4,ANON_IMSI_B1
1773861171633220,5,ANON_IMSI_B2
1773861219191678,4,ANON_IMSI_C2
1773861222937677,5,ANON_IMSI_C1
1773861234671645,6,ANON_IMSI_C2
1773861247953665,9,ANON_IMSI_C1
1773861254351651,10,ANON_IMSI_C2
1773861543345943,2,ANON_IMSI_C2
1773861568367874,3,ANON_IMSI_C2
1773861809888075,2,ANON_IMSI_B1
1773861834890076,3,ANON_IMSI_B1
1773861873212940,3,ANON_IMSI_C1
1773861881516887,4,ANON_IMSI_C2
1773861898254970,5,ANON_IMSI_C1
1773861906566845,7,ANON_IMSI_C2
1773862138878675,2,ANON_IMSI_B1
1773862163920642,3,ANON_IMSI_B1
1773862176442597,5,ANON_IMSI_B1
1773862210912580,3,ANON_IMSI_C2
1773862215594613,4,ANON_IMSI_C1
1773862230738627,6,ANON_IMSI_C2
1773862231148938,7,ANON_IMSI_C1
1773862468436988,2,ANON_IMSI_B1
1773862493439040,3,ANON_IMSI_B1
1773862539446066,2,ANON_IMSI_C2
1773862564490070,4,ANON_IMSI_C2
1773862818878990,2,ANON_IMSI_B2
1773863125544461,3,ANON_IMSI_B1
1773863146366462,4,ANON_IMSI_B2
1773863150568476,5,ANON_IMSI_B1
1773863207590278,3,ANON_IMSI_C2
1773863227424433,8,ANON_IMSI_C2
1773863231276355,10,ANON_IMSI_C1
1773863482976334,2,ANON_IMSI_B2
1773863516214037,2,ANON_IMSI_C2
1773863536364070,3,ANON_IMSI_C2
1773863782259349,2,ANON_IMSI_B1
