1776160138297078,1,0,ANON_5G_CON_IMSI_A0_03f41ae254bbc034abef25ac0e828182a5d1e20f123f3c384d8e894b21067f6bc27d6d7775027d206c29c8fbeec1
1776160148417047,2,0,ANON_5G_CON_IMSI_A0_03f41ae254bbc034abef25ac0e828182a5d1e20f123f3c384d8e894b21067f6bc27d6d7775027d206c29c8fbeec1
1776160158536978,3,0,ANON_5G_CON_IMSI_A0_03f41ae254bbc034abef25ac0e828182a5d1e20f123f3c384d8e894b21067f6bc27d6d7775027d206c29c8fbeec1
1776160477976357,1,0,ANON_5G_CON_IMSI_A0_037c6b4c7e6818781804dea5013c4f1ad8999cd8552701edeb119b4da9cc9c070db26bf94c633c73f3ea0eb8bf16
1776160488096290,2,0,ANON_5G_CON_IMSI_A0_037c6b4c7e6818781804dea5013c4f1ad8999cd8552701edeb119b4da9cc9c070db26bf94c633c73f3ea0eb8bf16
1776160806750714,1,0,ANON_5G_CON_IMSI_A0_0352212f6400a4004bd34e47f70a9a2b7440cb82ea2cf22fb2c0e20fc9a36ae91ab85496b7036fc96ff2316f5c13
1776160816870631,2,0,ANON_5G_CON_IMSI_A0_0352212f6400a4004bd34e47f70a9a2b7440cb82ea2cf22fb2c0e20fc9a36ae91ab85496b7036fc96ff2316f5c13
1776161135353336,1,0,ANON_5G_CON_IMSI_A0_03690af179e56a6aca09f59f7f14982557559a7edf12591d48ce847336b906ce3d9773b87303acfed0320794a770
1776161145473198,2,0,ANON_5G_CON_IMSI_A0_03690af179e56a6aca09f59f7f14982557559a7edf12591d48ce847336b906ce3d9773b87303acfed0320794a770
1776161464889033,1,0,ANON_5G_CON_IMSI_A0_036a48ab842a842284249de16f5b31d8b6ef3c60b4b4cf24fd783778e86e9f94b2287e1820c8fb3991d1b1d13e60
1776161475008763,2,0,ANON_5G_CON_IMSI_A0_036a48ab842a842284249de16f5b31d8b6ef3c60b4b4cf24fd783778e86e9f94b2287e1820c8fb3991d1b1d13e60
1776161792844897,1,0,ANON_5G_CON_IMSI_A0_0335271bfa83f56a14f5a18ece72f73cb19b75a240a53c5b16a2c5c5354a9c191921ebd1ed305712ab11c66a7564
1776161802964712,2,0,ANON_5G_CON_IMSI_A0_0335271bfa83f56a14f5a18ece72f73cb19b75a240a53c5b16a2c5c5354a9c191921ebd1ed305712ab11c66a7564
1776162122281623,1,0,ANON_5G_CON_IMSI_A0_0395fe1f7c3e684c7eb7cb78c90085a59186f26116616c16d83aa890b7dcd61e1601547fe402b22986860cf7ac56
1776162132401493,2,0,ANON_5G_CON_IMSI_A0_0395fe1f7c3e684c7eb7cb78c90085a59186f26116616c16d83aa890b7dcd61e1601547fe402b22986860cf7ac56
1776162174182728,1,0,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4
1776162184362638,2,0,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4
1776162194522730,3,0,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4
